fips,X,race_eth,edu5,age4,SEX,Freq,sex,state,postal,GESTCEN,census.region,nate.subregion,nate.region
12,1234,Black,hs,2,1,91074,Male,Florida,FL,59,south,new,south
12,61,Hispanic,col,1,1,24445,Male,Florida,FL,59,south,new,south
12,4243,White,col,1,2,116287,Female,Florida,FL,59,south,new,south
12,6997,Hispanic,somecol,3,2,118599,Female,Florida,FL,59,south,new,south
12,10,Black,col,1,1,14188,Male,Florida,FL,59,south,new,south
12,6079,White,somecol,2,2,303069,Female,Florida,FL,59,south,new,south
12,7456,Other,hs,4,2,8182,Female,Florida,FL,59,south,new,south
12,3682,Black,postgrad,4,1,5233,Male,Florida,FL,59,south,new,south
12,1591,White,nohs,2,1,80936,Male,Florida,FL,59,south,new,south
12,2713,Hispanic,postgrad,3,1,31316,Male,Florida,FL,59,south,new,south
12,3886,Black,somecol,4,1,16353,Male,Florida,FL,59,south,new,south
12,6640,Other,nohs,3,2,12693,Female,Florida,FL,59,south,new,south
12,6589,Hispanic,nohs,3,2,56137,Female,Florida,FL,59,south,new,south
12,2662,Black,postgrad,3,1,15774,Male,Florida,FL,59,south,new,south
12,6385,Hispanic,hs,3,2,102962,Female,Florida,FL,59,south,new,south
12,1030,Black,col,2,1,26099,Male,Florida,FL,59,south,new,south
12,6130,Black,col,3,2,34301,Female,Florida,FL,59,south,new,south
12,6334,Black,hs,3,2,110085,Female,Florida,FL,59,south,new,south
12,265,Hispanic,hs,1,1,100586,Male,Florida,FL,59,south,new,south
12,2815,White,postgrad,3,1,184315,Male,Florida,FL,59,south,new,south
12,5110,Black,col,2,2,41456,Female,Florida,FL,59,south,new,south
12,4396,Other,hs,1,2,11203,Female,Florida,FL,59,south,new,south
12,1336,Other,hs,2,1,10237,Male,Florida,FL,59,south,new,south
12,5977,Hispanic,somecol,2,2,122312,Female,Florida,FL,59,south,new,south
12,2458,Black,nohs,3,1,53581,Male,Florida,FL,59,south,new,south
12,112,Other,col,1,1,7286,Male,Florida,FL,59,south,new,south
12,5008,Other,somecol,1,2,32404,Female,Florida,FL,59,south,new,south
12,2407,White,hs,3,1,458077,Male,Florida,FL,59,south,new,south
12,7558,Black,nohs,4,2,51956,Female,Florida,FL,59,south,new,south
12,316,Other,hs,1,1,15267,Male,Florida,FL,59,south,new,south
12,6793,Hispanic,postgrad,3,2,31051,Female,Florida,FL,59,south,new,south
12,520,Other,nohs,1,1,6783,Male,Florida,FL,59,south,new,south
12,4447,White,hs,1,2,176529,Female,Florida,FL,59,south,new,south
12,7915,White,postgrad,4,2,115264,Female,Florida,FL,59,south,new,south
12,6028,Other,somecol,2,2,23242,Female,Florida,FL,59,south,new,south
12,2509,Hispanic,nohs,3,1,54073,Male,Florida,FL,59,south,new,south
12,7405,Hispanic,hs,4,2,64491,Female,Florida,FL,59,south,new,south
12,5059,White,somecol,1,2,308202,Female,Florida,FL,59,south,new,south
12,7354,Black,hs,4,2,43551,Female,Florida,FL,59,south,new,south
12,6436,Other,hs,3,2,19129,Female,Florida,FL,59,south,new,south
12,1489,Hispanic,nohs,2,1,40842,Male,Florida,FL,59,south,new,south
12,7048,Other,somecol,3,2,25108,Female,Florida,FL,59,south,new,south
12,8017,Hispanic,somecol,4,2,40766,Female,Florida,FL,59,south,new,south
12,2356,Other,hs,3,1,15102,Male,Florida,FL,59,south,new,south
12,1183,White,col,2,1,187144,Male,Florida,FL,59,south,new,south
12,4906,Black,somecol,1,2,125686,Female,Florida,FL,59,south,new,south
12,4702,Black,postgrad,1,2,5505,Female,Florida,FL,59,south,new,south
12,1387,White,hs,2,1,241109,Male,Florida,FL,59,south,new,south
12,3937,Hispanic,somecol,4,1,26672,Male,Florida,FL,59,south,new,south
12,7660,Other,nohs,4,2,11414,Female,Florida,FL,59,south,new,south
12,418,Black,nohs,1,1,61030,Male,Florida,FL,59,south,new,south
12,1540,Other,nohs,2,1,4928,Male,Florida,FL,59,south,new,south
12,7099,White,somecol,3,2,575633,Female,Florida,FL,59,south,new,south
12,4294,Black,hs,1,2,78888,Female,Florida,FL,59,south,new,south
12,7303,White,col,4,2,174848,Female,Florida,FL,59,south,new,south
12,5926,Black,somecol,2,2,98513,Female,Florida,FL,59,south,new,south
12,4957,Hispanic,somecol,1,2,144418,Female,Florida,FL,59,south,new,south
12,7507,White,hs,4,2,570115,Female,Florida,FL,59,south,new,south
12,5161,Hispanic,col,2,2,65019,Female,Florida,FL,59,south,new,south
12,1642,Black,postgrad,2,1,12953,Male,Florida,FL,59,south,new,south
12,1846,Black,somecol,2,1,74951,Male,Florida,FL,59,south,new,south
12,6538,Black,nohs,3,2,49520,Female,Florida,FL,59,south,new,south
12,877,Hispanic,somecol,1,1,121853,Male,Florida,FL,59,south,new,south
12,7150,Black,col,4,2,10383,Female,Florida,FL,59,south,new,south
12,8119,White,somecol,4,2,389748,Female,Florida,FL,59,south,new,south
12,4804,Other,postgrad,1,2,3115,Female,Florida,FL,59,south,new,south
12,1081,Hispanic,col,2,1,52091,Male,Florida,FL,59,south,new,south
12,6181,Hispanic,col,3,2,63488,Female,Florida,FL,59,south,new,south
12,6844,Other,postgrad,3,2,9260,Female,Florida,FL,59,south,new,south
12,5212,Other,col,2,2,19288,Female,Florida,FL,59,south,new,south
12,2866,Black,somecol,3,1,79110,Male,Florida,FL,59,south,new,south
12,1897,Hispanic,somecol,2,1,105699,Male,Florida,FL,59,south,new,south
12,7252,Other,col,4,2,6508,Female,Florida,FL,59,south,new,south
12,1132,Other,col,2,1,15276,Male,Florida,FL,59,south,new,south
12,7201,Hispanic,col,4,2,19627,Female,Florida,FL,59,south,new,south
12,724,Other,postgrad,1,1,2593,Male,Florida,FL,59,south,new,south
12,4855,White,postgrad,1,2,27667,Female,Florida,FL,59,south,new,south
12,5824,Other,postgrad,2,2,11249,Female,Florida,FL,59,south,new,south
12,4345,Hispanic,hs,1,2,67093,Female,Florida,FL,59,south,new,south
12,7609,Hispanic,nohs,4,2,96627,Female,Florida,FL,59,south,new,south
12,367,White,hs,1,1,233142,Male,Florida,FL,59,south,new,south
12,4753,Hispanic,postgrad,1,2,9018,Female,Florida,FL,59,south,new,south
12,571,White,nohs,1,1,84056,Male,Florida,FL,59,south,new,south
12,4498,Black,nohs,1,2,39863,Female,Florida,FL,59,south,new,south
12,979,White,somecol,1,1,287237,Male,Florida,FL,59,south,new,south
12,1438,Black,nohs,2,1,38226,Male,Florida,FL,59,south,new,south
12,3988,Other,somecol,4,1,6034,Male,Florida,FL,59,south,new,south
12,5671,White,nohs,2,2,51390,Female,Florida,FL,59,south,new,south
12,3478,Black,nohs,4,1,42813,Male,Florida,FL,59,south,new,south
12,5365,Hispanic,hs,2,2,81362,Female,Florida,FL,59,south,new,south
12,6487,White,hs,3,2,485664,Female,Florida,FL,59,south,new,south
12,673,Hispanic,postgrad,1,1,4350,Male,Florida,FL,59,south,new,south
12,2203,White,col,3,1,306018,Male,Florida,FL,59,south,new,south
12,8068,Other,somecol,4,2,7917,Female,Florida,FL,59,south,new,south
12,3631,White,nohs,4,1,131212,Male,Florida,FL,59,south,new,south
12,5722,Black,postgrad,2,2,24120,Female,Florida,FL,59,south,new,south
12,3580,Other,nohs,4,1,3801,Male,Florida,FL,59,south,new,south
12,1693,Hispanic,postgrad,2,1,23121,Male,Florida,FL,59,south,new,south
12,7762,Black,postgrad,4,2,9046,Female,Florida,FL,59,south,new,south
12,3529,Hispanic,nohs,4,1,66701,Male,Florida,FL,59,south,new,south
12,7711,White,nohs,4,2,165937,Female,Florida,FL,59,south,new,south
12,5416,Other,hs,2,2,9937,Female,Florida,FL,59,south,new,south
12,4651,White,nohs,1,2,56792,Female,Florida,FL,59,south,new,south
12,3427,White,hs,4,1,326655,Male,Florida,FL,59,south,new,south
12,3274,Black,hs,4,1,29693,Male,Florida,FL,59,south,new,south
12,4600,Other,nohs,1,2,5579,Female,Florida,FL,59,south,new,south
12,5773,Hispanic,postgrad,2,2,32861,Female,Florida,FL,59,south,new,south
12,5263,White,col,2,2,200505,Female,Florida,FL,59,south,new,south
12,2917,Hispanic,somecol,3,1,92505,Male,Florida,FL,59,south,new,south
12,1948,Other,somecol,2,1,15737,Male,Florida,FL,59,south,new,south
12,3376,Other,hs,4,1,7270,Male,Florida,FL,59,south,new,south
12,5875,White,postgrad,2,2,96849,Female,Florida,FL,59,south,new,south
12,775,White,postgrad,1,1,19756,Male,Florida,FL,59,south,new,south
12,928,Other,somecol,1,1,27688,Male,Florida,FL,59,south,new,south
12,2152,Other,col,3,1,16591,Male,Florida,FL,59,south,new,south
12,2305,Hispanic,hs,3,1,91029,Male,Florida,FL,59,south,new,south
12,5620,Other,nohs,2,2,7040,Female,Florida,FL,59,south,new,south
12,2254,Black,hs,3,1,113525,Male,Florida,FL,59,south,new,south
12,5314,Black,hs,2,2,80764,Female,Florida,FL,59,south,new,south
12,6895,White,postgrad,3,2,172736,Female,Florida,FL,59,south,new,south
12,622,Black,postgrad,1,1,3277,Male,Florida,FL,59,south,new,south
12,4549,Hispanic,nohs,1,2,33558,Female,Florida,FL,59,south,new,south
12,826,Black,somecol,1,1,91116,Male,Florida,FL,59,south,new,south
12,7813,Hispanic,postgrad,4,2,10016,Female,Florida,FL,59,south,new,south
12,5518,Black,nohs,2,2,24963,Female,Florida,FL,59,south,new,south
12,2101,Hispanic,col,3,1,53265,Male,Florida,FL,59,south,new,south
12,3325,Hispanic,hs,4,1,37557,Male,Florida,FL,59,south,new,south
12,2050,Black,col,3,1,28623,Male,Florida,FL,59,south,new,south
12,3121,Hispanic,col,4,1,19163,Male,Florida,FL,59,south,new,south
12,3223,White,col,4,1,231843,Male,Florida,FL,59,south,new,south
12,3070,Black,col,4,1,6348,Male,Florida,FL,59,south,new,south
12,1744,Other,postgrad,2,1,8991,Male,Florida,FL,59,south,new,south
12,3172,Other,col,4,1,5749,Male,Florida,FL,59,south,new,south
12,1999,White,somecol,2,1,280946,Male,Florida,FL,59,south,new,south
12,5467,White,hs,2,2,190531,Female,Florida,FL,59,south,new,south
12,3019,White,somecol,3,1,488985,Male,Florida,FL,59,south,new,south
12,2968,Other,somecol,3,1,18125,Male,Florida,FL,59,south,new,south
12,5569,Hispanic,nohs,2,2,26893,Female,Florida,FL,59,south,new,south
12,7864,Other,postgrad,4,2,3201,Female,Florida,FL,59,south,new,south
12,1795,White,postgrad,2,1,79657,Male,Florida,FL,59,south,new,south
13,11,Black,col,1,1,16688,Male,Georgia,GA,58,south,deep,south
13,6998,Hispanic,somecol,3,2,7980,Female,Georgia,GA,58,south,deep,south
13,1592,White,nohs,2,1,50534,Male,Georgia,GA,58,south,deep,south
13,1898,Hispanic,somecol,2,1,10782,Male,Georgia,GA,58,south,deep,south
13,6284,White,col,3,2,153262,Female,Georgia,GA,58,south,deep,south
13,5978,Hispanic,somecol,2,2,14766,Female,Georgia,GA,58,south,deep,south
13,215,Black,hs,1,1,93169,Male,Georgia,GA,58,south,deep,south
13,164,White,col,1,1,57609,Male,Georgia,GA,58,south,deep,south
13,4091,Black,col,1,2,27988,Female,Georgia,GA,58,south,deep,south
13,62,Hispanic,col,1,1,2059,Male,Georgia,GA,58,south,deep,south
13,1031,Black,col,2,1,37729,Male,Georgia,GA,58,south,deep,south
13,3785,Other,postgrad,4,1,1923,Male,Georgia,GA,58,south,deep,south
13,6947,Black,somecol,3,2,129844,Female,Georgia,GA,58,south,deep,south
13,3734,Hispanic,postgrad,4,1,422,Male,Georgia,GA,58,south,deep,south
13,2561,Other,nohs,3,1,3487,Male,Georgia,GA,58,south,deep,south
13,7916,White,postgrad,4,2,34335,Female,Georgia,GA,58,south,deep,south
13,1184,White,col,2,1,118933,Male,Georgia,GA,58,south,deep,south
13,1337,Other,hs,2,1,4909,Male,Georgia,GA,58,south,deep,south
13,2510,Hispanic,nohs,3,1,6145,Male,Georgia,GA,58,south,deep,south
13,4040,White,somecol,4,1,85871,Male,Georgia,GA,58,south,deep,south
13,4142,Hispanic,col,1,2,3762,Female,Georgia,GA,58,south,deep,south
13,6590,Hispanic,nohs,3,2,4727,Female,Georgia,GA,58,south,deep,south
13,7049,Other,somecol,3,2,12195,Female,Georgia,GA,58,south,deep,south
13,6386,Hispanic,hs,3,2,5786,Female,Georgia,GA,58,south,deep,south
13,1694,Hispanic,postgrad,2,1,4636,Male,Georgia,GA,58,south,deep,south
13,6335,Black,hs,3,2,118614,Female,Georgia,GA,58,south,deep,south
13,1643,Black,postgrad,2,1,14732,Male,Georgia,GA,58,south,deep,south
13,1847,Black,somecol,2,1,100007,Male,Georgia,GA,58,south,deep,south
13,1133,Other,col,2,1,10113,Male,Georgia,GA,58,south,deep,south
13,3683,Black,postgrad,4,1,5729,Male,Georgia,GA,58,south,deep,south
13,6233,Other,col,3,2,12121,Female,Georgia,GA,58,south,deep,south
13,6692,White,nohs,3,2,71831,Female,Georgia,GA,58,south,deep,south
13,1541,Other,nohs,2,1,2318,Male,Georgia,GA,58,south,deep,south
13,1490,Hispanic,nohs,2,1,9962,Male,Georgia,GA,58,south,deep,south
13,113,Other,col,1,1,4273,Male,Georgia,GA,58,south,deep,south
13,7559,Black,nohs,4,2,54667,Female,Georgia,GA,58,south,deep,south
13,1949,Other,somecol,2,1,8992,Male,Georgia,GA,58,south,deep,south
13,2408,White,hs,3,1,214891,Male,Georgia,GA,58,south,deep,south
13,4244,White,col,1,2,72126,Female,Georgia,GA,58,south,deep,south
13,980,White,somecol,1,1,163476,Male,Georgia,GA,58,south,deep,south
13,6080,White,somecol,2,2,167444,Female,Georgia,GA,58,south,deep,south
13,7457,Other,hs,4,2,4052,Female,Georgia,GA,58,south,deep,south
13,1388,White,hs,2,1,149742,Male,Georgia,GA,58,south,deep,south
13,7661,Other,nohs,4,2,3017,Female,Georgia,GA,58,south,deep,south
13,878,Hispanic,somecol,1,1,20473,Male,Georgia,GA,58,south,deep,south
13,7151,Black,col,4,2,8372,Female,Georgia,GA,58,south,deep,south
13,1286,Hispanic,hs,2,1,11762,Male,Georgia,GA,58,south,deep,south
13,7100,White,somecol,3,2,231415,Female,Georgia,GA,58,south,deep,south
13,1082,Hispanic,col,2,1,5232,Male,Georgia,GA,58,south,deep,south
13,1235,Black,hs,2,1,97142,Male,Georgia,GA,58,south,deep,south
13,2663,Black,postgrad,3,1,19337,Male,Georgia,GA,58,south,deep,south
13,6131,Black,col,3,2,55238,Female,Georgia,GA,58,south,deep,south
13,2612,White,nohs,3,1,88646,Male,Georgia,GA,58,south,deep,south
13,266,Hispanic,hs,1,1,19560,Male,Georgia,GA,58,south,deep,south
13,4193,Other,col,1,2,4237,Female,Georgia,GA,58,south,deep,south
13,4397,Other,hs,1,2,6709,Female,Georgia,GA,58,south,deep,south
13,6029,Other,somecol,2,2,10718,Female,Georgia,GA,58,south,deep,south
13,7406,Hispanic,hs,4,2,3629,Female,Georgia,GA,58,south,deep,south
13,5825,Other,postgrad,2,2,7192,Female,Georgia,GA,58,south,deep,south
13,6641,Other,nohs,3,2,4829,Female,Georgia,GA,58,south,deep,south
13,2459,Black,nohs,3,1,52281,Male,Georgia,GA,58,south,deep,south
13,6437,Other,hs,3,2,7709,Female,Georgia,GA,58,south,deep,south
13,3836,White,postgrad,4,1,51688,Male,Georgia,GA,58,south,deep,south
13,4295,Black,hs,1,2,75864,Female,Georgia,GA,58,south,deep,south
13,317,Other,hs,1,1,9700,Male,Georgia,GA,58,south,deep,south
13,7763,Black,postgrad,4,2,9989,Female,Georgia,GA,58,south,deep,south
13,7967,Black,somecol,4,2,26114,Female,Georgia,GA,58,south,deep,south
13,4907,Black,somecol,1,2,132029,Female,Georgia,GA,58,south,deep,south
13,929,Other,somecol,1,1,16606,Male,Georgia,GA,58,south,deep,south
13,6743,Black,postgrad,3,2,34359,Female,Georgia,GA,58,south,deep,south
13,5111,Black,col,2,2,55057,Female,Georgia,GA,58,south,deep,south
13,6488,White,hs,3,2,235690,Female,Georgia,GA,58,south,deep,south
13,3275,Black,hs,4,1,28361,Male,Georgia,GA,58,south,deep,south
13,7610,Hispanic,nohs,4,2,2203,Female,Georgia,GA,58,south,deep,south
13,2000,White,somecol,2,1,145898,Male,Georgia,GA,58,south,deep,south
13,1745,Other,postgrad,2,1,6174,Male,Georgia,GA,58,south,deep,south
13,5723,Black,postgrad,2,2,37826,Female,Georgia,GA,58,south,deep,south
13,827,Black,somecol,1,1,97621,Male,Georgia,GA,58,south,deep,south
13,4958,Hispanic,somecol,1,2,21515,Female,Georgia,GA,58,south,deep,south
13,2357,Other,hs,3,1,7963,Male,Georgia,GA,58,south,deep,south
13,1439,Black,nohs,2,1,37122,Male,Georgia,GA,58,south,deep,south
13,3326,Hispanic,hs,4,1,2347,Male,Georgia,GA,58,south,deep,south
13,2102,Hispanic,col,3,1,7823,Male,Georgia,GA,58,south,deep,south
13,5366,Hispanic,hs,2,2,14071,Female,Georgia,GA,58,south,deep,south
13,470,Hispanic,nohs,1,1,10880,Male,Georgia,GA,58,south,deep,south
13,3428,White,hs,4,1,104415,Male,Georgia,GA,58,south,deep,south
13,7355,Black,hs,4,2,41231,Female,Georgia,GA,58,south,deep,south
13,5774,Hispanic,postgrad,2,2,5180,Female,Georgia,GA,58,south,deep,south
13,3224,White,col,4,1,64899,Male,Georgia,GA,58,south,deep,south
13,6182,Hispanic,col,3,2,6142,Female,Georgia,GA,58,south,deep,south
13,7814,Hispanic,postgrad,4,2,335,Female,Georgia,GA,58,south,deep,south
13,8018,Hispanic,somecol,4,2,2077,Female,Georgia,GA,58,south,deep,south
13,7508,White,hs,4,2,184239,Female,Georgia,GA,58,south,deep,south
13,4448,White,hs,1,2,99553,Female,Georgia,GA,58,south,deep,south
13,7712,White,nohs,4,2,89636,Female,Georgia,GA,58,south,deep,south
13,5672,White,nohs,2,2,37596,Female,Georgia,GA,58,south,deep,south
13,7202,Hispanic,col,4,2,1554,Female,Georgia,GA,58,south,deep,south
13,5621,Other,nohs,2,2,2205,Female,Georgia,GA,58,south,deep,south
13,4856,White,postgrad,1,2,21372,Female,Georgia,GA,58,south,deep,south
13,725,Other,postgrad,1,1,622,Male,Georgia,GA,58,south,deep,south
13,3887,Black,somecol,4,1,16176,Male,Georgia,GA,58,south,deep,south
13,2714,Hispanic,postgrad,3,1,2918,Male,Georgia,GA,58,south,deep,south
13,368,White,hs,1,1,126819,Male,Georgia,GA,58,south,deep,south
13,4754,Hispanic,postgrad,1,2,752,Female,Georgia,GA,58,south,deep,south
13,3173,Other,col,4,1,1787,Male,Georgia,GA,58,south,deep,south
13,5213,Other,col,2,2,14654,Female,Georgia,GA,58,south,deep,south
13,2153,Other,col,3,1,8549,Male,Georgia,GA,58,south,deep,south
13,7253,Other,col,4,2,1616,Female,Georgia,GA,58,south,deep,south
13,5162,Hispanic,col,2,2,6022,Female,Georgia,GA,58,south,deep,south
13,6539,Black,nohs,3,2,46605,Female,Georgia,GA,58,south,deep,south
13,2816,White,postgrad,3,1,96743,Male,Georgia,GA,58,south,deep,south
13,3938,Hispanic,somecol,4,1,3250,Male,Georgia,GA,58,south,deep,south
13,2765,Other,postgrad,3,1,9960,Male,Georgia,GA,58,south,deep,south
13,1796,White,postgrad,2,1,59086,Male,Georgia,GA,58,south,deep,south
13,4346,Hispanic,hs,1,2,14342,Female,Georgia,GA,58,south,deep,south
13,7304,White,col,4,2,52657,Female,Georgia,GA,58,south,deep,south
13,5009,Other,somecol,1,2,17356,Female,Georgia,GA,58,south,deep,south
13,5264,White,col,2,2,133396,Female,Georgia,GA,58,south,deep,south
13,3581,Other,nohs,4,1,1457,Male,Georgia,GA,58,south,deep,south
13,3377,Other,hs,4,1,3306,Male,Georgia,GA,58,south,deep,south
13,6794,Hispanic,postgrad,3,2,2034,Female,Georgia,GA,58,south,deep,south
13,5417,Other,hs,2,2,7054,Female,Georgia,GA,58,south,deep,south
13,521,Other,nohs,1,1,3899,Male,Georgia,GA,58,south,deep,south
13,3479,Black,nohs,4,1,34841,Male,Georgia,GA,58,south,deep,south
13,3071,Black,col,4,1,6405,Male,Georgia,GA,58,south,deep,south
13,2051,Black,col,3,1,37405,Male,Georgia,GA,58,south,deep,south
13,8120,White,somecol,4,2,108128,Female,Georgia,GA,58,south,deep,south
13,4805,Other,postgrad,1,2,1413,Female,Georgia,GA,58,south,deep,south
13,674,Hispanic,postgrad,1,1,251,Male,Georgia,GA,58,south,deep,south
13,8069,Other,somecol,4,2,1902,Female,Georgia,GA,58,south,deep,south
13,2204,White,col,3,1,161264,Male,Georgia,GA,58,south,deep,south
13,4499,Black,nohs,1,2,41494,Female,Georgia,GA,58,south,deep,south
13,5468,White,hs,2,2,107207,Female,Georgia,GA,58,south,deep,south
13,776,White,postgrad,1,1,9578,Male,Georgia,GA,58,south,deep,south
13,3530,Hispanic,nohs,4,1,2296,Male,Georgia,GA,58,south,deep,south
13,3122,Hispanic,col,4,1,833,Male,Georgia,GA,58,south,deep,south
13,3989,Other,somecol,4,1,2914,Male,Georgia,GA,58,south,deep,south
13,4652,White,nohs,1,2,43775,Female,Georgia,GA,58,south,deep,south
13,2306,Hispanic,hs,3,1,9134,Male,Georgia,GA,58,south,deep,south
13,3632,White,nohs,4,1,63196,Male,Georgia,GA,58,south,deep,south
13,5060,White,somecol,1,2,167150,Female,Georgia,GA,58,south,deep,south
13,7865,Other,postgrad,4,2,1044,Female,Georgia,GA,58,south,deep,south
13,5315,Black,hs,2,2,80997,Female,Georgia,GA,58,south,deep,south
13,572,White,nohs,1,1,59294,Male,Georgia,GA,58,south,deep,south
13,623,Black,postgrad,1,1,1405,Male,Georgia,GA,58,south,deep,south
13,5927,Black,somecol,2,2,138437,Female,Georgia,GA,58,south,deep,south
13,2918,Hispanic,somecol,3,1,10343,Male,Georgia,GA,58,south,deep,south
13,5570,Hispanic,nohs,2,2,8332,Female,Georgia,GA,58,south,deep,south
13,2867,Black,somecol,3,1,95044,Male,Georgia,GA,58,south,deep,south
13,4703,Black,postgrad,1,2,6967,Female,Georgia,GA,58,south,deep,south
